<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20141110,000000,1176.62,1177.48,1147.21,1151.84,48427
20141111,000000,1151.66,1173.08,1145.98,1163.48,50952
20141112,000000,1162.60,1169.94,1157.18,1162.10,46726
20141113,000000,1161.49,1167.86,1153.84,1162.16,44366
20141114,000000,1162.24,1193.44,1146.71,1188.29,57310
20141117,000000,1185.40,1194.10,1181.39,1186.73,50214
20141118,000000,1186.04,1204.52,1183.29,1196.86,43480
20141119,000000,1196.79,1202.06,1175.00,1182.21,59351
20141120,000000,1183.26,1196.98,1176.67,1194.31,54170
20141121,000000,1192.05,1207.65,1186.66,1201.09,49258
20141124,000000,1199.89,1204.14,1192.67,1198.03,31384
20141125,000000,1198.24,1202.80,1190.15,1200.45,40265
20141126,000000,1200.90,1201.57,1194.69,1197.55,28558
20141127,000000,1197.14,1199.50,1185.50,1189.64,30894
20141128,000000,1191.87,1192.32,1165.04,1168.41,42930
20141201,000000,1159.16,1220.98,1142.63,1210.23,89476
20141202,000000,1211.32,1213.12,1191.78,1197.76,57710
20141203,000000,1197.69,1214.98,1194.33,1209.09,46882
20141204,000000,1209.10,1213.24,1201.14,1205.33,46016
20141205,000000,1205.39,1207.45,1186.08,1192.21,43521
20141208,000000,1189.78,1208.79,1186.96,1202.82,35552
20141209,000000,1203.18,1238.07,1199.22,1231.12,59111
20141210,000000,1229.95,1238.06,1224.39,1224.95,59382
20141211,000000,1225.21,1232.55,1215.77,1226.55,55212
20141212,000000,1226.94,1227.94,1214.26,1222.34,54918
20141215,000000,1219.96,1224.12,1190.46,1193.00,58518
20141216,000000,1194.53,1223.28,1187.32,1195.32,73033
20141217,000000,1194.63,1202.74,1183.44,1188.48,61441
20141218,000000,1188.86,1213.62,1188.31,1197.69,51100
20141219,000000,1197.58,1201.13,1193.49,1195.40,32184
20141222,000000,1195.61,1203.08,1170.55,1176.37,37006
20141223,000000,1175.48,1184.73,1172.42,1176.94,32842
20141224,000000,1176.42,1181.02,1172.72,1174.76,14376
20141226,000000,1184.98,1199.00,1184.68,1195.80,17963
20141229,000000,1193.76,1197.31,1178.68,1182.34,31177
20141230,000000,1182.60,1210.49,1180.61,1199.80,43158
20141231,000000,1199.38,1203.60,1182.61,1187.23,21537
20150102,000000,1186.07,1194.75,1167.25,1188.49,34773
20150105,000000,1187.07,1207.28,1177.87,1204.52,46109
20150106,000000,1203.61,1222.97,1201.50,1217.90,48578
20150107,000000,1218.26,1218.63,1208.85,1210.93,42025
20150108,000000,1210.65,1216.50,1204.48,1208.36,34179
20150109,000000,1208.44,1223.83,1206.84,1222.60,44729
20150112,000000,1222.61,1235.70,1217.35,1232.59,40044
20150113,000000,1232.51,1243.97,1227.05,1230.54,54974
20150114,000000,1230.58,1244.12,1224.91,1228.62,67830
20150115,000000,1229.19,1266.58,1225.87,1261.85,93024
20150116,000000,1262.91,1281.97,1254.82,1280.11,80643
20150119,000000,1279.77,1281.41,1271.85,1275.72,36850
20150120,000000,1274.74,1297.05,1273.83,1293.66,88441
20150121,000000,1294.70,1305.24,1284.42,1292.81,90355
20150122,000000,1293.33,1307.47,1279.39,1301.80,84564
20150123,000000,1302.27,1302.27,1284.15,1293.90,68820
20150126,000000,1292.02,1298.95,1275.67,1280.97,72456
20150127,000000,1280.87,1297.38,1272.14,1291.82,67935
20150128,000000,1291.37,1293.69,1279.50,1282.90,59556
20150129,000000,1282.81,1285.75,1251.79,1257.71,79966
20150130,000000,1258.23,1284.59,1256.97,1283.41,67598
20150202,000000,1281.34,1283.23,1266.34,1273.75,62299
20150203,000000,1274.41,1285.60,1255.36,1259.86,71766
20150204,000000,1260.62,1272.35,1256.50,1268.62,69649
20150205,000000,1269.50,1273.88,1256.14,1263.97,65006
20150206,000000,1265.75,1268.57,1228.19,1233.49,73372
20150209,000000,1235.66,1243.49,1234.15,1238.36,46113
20150210,000000,1238.07,1245.70,1230.85,1232.99,52888
20150211,000000,1233.65,1238.58,1216.34,1217.15,48971
20150212,000000,1218.00,1232.87,1217.92,1221.56,55318
20150213,000000,1222.14,1234.85,1221.99,1229.30,49560
20150216,000000,1226.79,1236.51,1226.56,1231.20,25810
20150217,000000,1232.02,1233.77,1203.64,1208.61,47062
20150218,000000,1209.18,1213.39,1197.44,1211.86,45156
20150219,000000,1211.56,1222.79,1205.28,1206.01,47775
20150220,000000,1206.86,1215.19,1197.88,1201.98,48259
20150223,000000,1202.74,1210.24,1190.71,1200.51,37662
20150224,000000,1201.83,1204.40,1190.13,1199.74,47596
20150225,000000,1200.80,1211.67,1200.72,1203.16,38437
20150226,000000,1203.36,1219.85,1203.19,1208.41,47859
20150227,000000,1207.91,1219.28,1204.29,1213.01,44499
20150302,000000,1212.89,1223.09,1204.44,1205.61,50021
20150303,000000,1206.18,1214.65,1195.25,1203.21,50743
20150304,000000,1203.63,1208.84,1198.47,1200.44,51490
20150305,000000,1200.50,1209.35,1196.39,1197.58,54754
20150306,000000,1197.83,1200.57,1163.65,1167.46,71058
20150308,000000,1168.22,1169.63,1168.15,1169.28,568
20150309,000000,1169.28,1175.20,1165.70,1167.12,46411
20150310,000000,1166.39,1170.37,1155.13,1161.15,70199
20150311,000000,1161.62,1165.11,1147.42,1154.01,61760
20150312,000000,1154.33,1166.44,1148.52,1153.04,66035
20150313,000000,1153.26,1161.61,1151.25,1157.65,50251
20150316,000000,1157.71,1163.96,1150.27,1154.16,51155
20150317,000000,1154.20,1159.76,1142.65,1148.50,57502
20150318,000000,1148.59,1175.52,1145.82,1167.27,71293
20150319,000000,1166.44,1177.67,1159.42,1170.77,79188
20150320,000000,1170.79,1187.87,1168.63,1182.30,65540
20150323,000000,1182.52,1191.53,1179.21,1189.11,64208
20150324,000000,1188.78,1194.89,1185.36,1192.56,59908
20150325,000000,1192.51,1199.57,1186.47,1194.64,49147
20150326,000000,1195.49,1219.59,1194.37,1203.98,69628
20150327,000000,1204.07,1206.05,1192.45,1198.35,53055
20150330,000000,1197.44,1199.25,1182.28,1185.73,49953
20150331,000000,1185.52,1190.60,1178.31,1182.65,56000
20150401,000000,1182.75,1208.49,1180.74,1203.63,58103
20150402,000000,1203.66,1207.21,1194.87,1202.39,55389
20150406,000000,1212.71,1224.09,1212.49,1214.27,53284
20150407,000000,1214.35,1215.65,1207.35,1208.13,46671
20150408,000000,1208.34,1212.23,1197.31,1202.23,59743
20150409,000000,1202.59,1203.26,1192.48,1194.04,48328
20150410,000000,1193.73,1210.60,1193.17,1207.29,49390
20150413,000000,1206.38,1209.39,1196.30,1198.45,51497
20150414,000000,1198.61,1201.38,1183.89,1192.04,68930
20150415,000000,1192.19,1204.50,1188.79,1201.73,60643
20150416,000000,1201.91,1209.06,1194.62,1198.21,70020
20150417,000000,1198.64,1207.77,1197.30,1203.87,60254
20150420,000000,1204.67,1209.08,1191.28,1195.86,58879
20150421,000000,1196.10,1204.19,1192.99,1201.96,47940
20150422,000000,1202.37,1204.74,1185.60,1186.86,56547
20150423,000000,1187.36,1197.97,1184.22,1193.62,56952
20150424,000000,1193.38,1195.85,1175.09,1179.30,55613
20150427,000000,1178.66,1207.10,1178.52,1201.41,62440
20150428,000000,1201.89,1214.94,1199.12,1211.68,60730
20150429,000000,1211.70,1213.94,1201.25,1204.18,67432
20150430,000000,1204.78,1207.09,1176.98,1183.62,75313
20150501,000000,1184.17,1185.08,1170.15,1178.32,42199
20150504,000000,1176.89,1192.74,1176.89,1187.89,42058
20150505,000000,1188.02,1199.79,1185.61,1192.92,50530
20150506,000000,1192.98,1197.55,1188.17,1191.45,61273
20150507,000000,1191.82,1192.68,1178.74,1184.39,59137
20150508,000000,1184.34,1193.53,1181.58,1188.27,61443
20150511,000000,1188.34,1191.62,1178.82,1183.77,48108
20150512,000000,1183.20,1197.03,1180.62,1192.74,57992
20150513,000000,1192.91,1218.75,1191.17,1214.79,67950
20150514,000000,1215.05,1227.10,1212.24,1220.98,69969
20150515,000000,1221.00,1226.07,1210.90,1223.77,62714
20150518,000000,1223.29,1232.22,1221.50,1225.37,54643
20150519,000000,1225.51,1225.52,1205.66,1207.67,64410
20150520,000000,1208.01,1213.37,1203.16,1209.15,60902
20150521,000000,1209.49,1212.67,1201.29,1206.28,50175
20150522,000000,1206.22,1214.76,1201.44,1205.98,51873
20150525,000000,1204.61,1208.56,1202.78,1206.84,22042
20150526,000000,1206.63,1207.45,1185.48,1186.90,62396
20150527,000000,1186.98,1190.82,1183.59,1187.71,53463
20150528,000000,1187.57,1192.09,1180.21,1188.20,58298
20150529,000000,1187.59,1193.90,1185.58,1190.05,54897
20150601,000000,1188.29,1204.19,1184.51,1188.90,58209
20150602,000000,1189.03,1196.20,1185.87,1193.06,57038
20150603,000000,1193.38,1195.42,1179.32,1185.09,56755
20150604,000000,1185.61,1186.38,1172.80,1176.49,64888
20150605,000000,1176.51,1178.47,1162.65,1171.48,54996
20150608,000000,1170.70,1177.52,1169.11,1173.64,60506
20150609,000000,1173.71,1182.87,1172.42,1176.34,51752
20150610,000000,1176.26,1192.21,1175.15,1185.19,60478
20150611,000000,1185.86,1187.84,1175.53,1181.88,49645
20150612,000000,1181.33,1184.25,1176.62,1181.32,46753
20150615,000000,1180.67,1190.44,1172.71,1185.93,48293
20150616,000000,1185.56,1187.82,1176.00,1181.34,39020
20150617,000000,1181.42,1189.10,1174.54,1184.74,49196
20150618,000000,1184.42,1205.63,1183.53,1201.07,60706
20150619,000000,1201.90,1204.07,1198.27,1199.90,44619
20150622,000000,1198.99,1200.95,1182.05,1185.16,44072
20150623,000000,1185.36,1188.01,1176.10,1177.74,45472
20150624,000000,1177.90,1180.17,1170.53,1174.70,41557
20150625,000000,1174.52,1177.99,1171.49,1172.90,36191
20150626,000000,1172.90,1178.57,1168.28,1175.17,46169
20150629,000000,1184.17,1188.01,1173.77,1179.40,78968
20150630,000000,1179.94,1180.40,1166.51,1171.98,74320
20150701,000000,1172.33,1174.95,1167.44,1168.38,46448
20150702,000000,1168.14,1169.73,1156.94,1166.03,51560
20150703,000000,1165.78,1170.10,1164.63,1168.07,26786
20150706,000000,1174.44,1175.01,1162.77,1170.05,61361
20150707,000000,1169.24,1170.30,1147.86,1154.69,69760
20150708,000000,1154.73,1164.57,1147.10,1157.88,78244
20150709,000000,1158.23,1167.63,1155.90,1159.06,59487
20150710,000000,1159.35,1165.28,1157.39,1163.10,52565
20150713,000000,1163.13,1164.70,1151.03,1157.78,52179
20150714,000000,1157.65,1159.69,1152.82,1155.52,43519
20150715,000000,1154.65,1156.70,1143.13,1149.18,48426
20150716,000000,1147.14,1149.32,1142.17,1145.14,53169
20150717,000000,1145.20,1145.64,1131.01,1133.90,51473
20150720,000000,1132.78,1133.33,1071.19,1096.44,86144
20150721,000000,1098.55,1109.78,1096.91,1100.93,59682
20150722,000000,1101.01,1103.30,1086.96,1093.94,67142
20150723,000000,1094.41,1105.68,1087.15,1090.36,66237
20150724,000000,1090.16,1101.49,1077.19,1098.98,87232
20150727,000000,1098.49,1104.93,1088.48,1093.91,80854
20150728,000000,1094.43,1098.90,1091.50,1094.95,54793
20150729,000000,1094.85,1101.86,1090.34,1096.88,69065
20150730,000000,1096.59,1098.53,1082.42,1088.40,65349
20150731,000000,1087.97,1103.41,1079.95,1095.50,77967
20150803,000000,1095.56,1097.66,1085.74,1086.50,62208
20150804,000000,1085.63,1094.64,1080.90,1087.50,69878
20150805,000000,1087.79,1092.47,1082.89,1084.89,64123
20150806,000000,1084.72,1093.95,1083.41,1089.32,58774
20150807,000000,1089.15,1099.42,1082.68,1093.94,73683
20150810,000000,1094.60,1108.88,1089.53,1104.23,67927
20150811,000000,1104.13,1119.29,1093.73,1108.77,89731
20150812,000000,1108.61,1125.70,1101.70,1124.32,92583
20150813,000000,1125.52,1126.66,1113.55,1114.91,70184
20150814,000000,1114.86,1120.98,1111.71,1114.62,63537
20150817,000000,1114.10,1122.69,1113.52,1117.32,57529
20150818,000000,1117.50,1121.04,1109.55,1117.42,64754
20150819,000000,1117.66,1134.50,1116.18,1134.04,76294
20150820,000000,1133.53,1153.92,1132.51,1151.90,79733
20150821,000000,1153.35,1168.16,1148.87,1159.79,101261
20150824,000000,1160.34,1169.97,1145.57,1154.90,145237
20150825,000000,1155.32,1156.54,1134.58,1140.50,110237
20150826,000000,1139.95,1146.38,1117.67,1125.10,104511
20150827,000000,1125.21,1129.19,1118.21,1124.45,102641
20150828,000000,1124.77,1140.73,1123.68,1133.45,94486
20150831,000000,1133.14,1136.55,1125.57,1134.74,75436
20150901,000000,1134.10,1147.80,1134.10,1139.99,98578
20150902,000000,1139.29,1142.35,1131.99,1133.78,87445
20150903,000000,1133.48,1134.23,1121.73,1124.99,69682
20150904,000000,1124.32,1132.11,1116.58,1121.83,66891
20150907,000000,1123.56,1124.69,1115.98,1118.84,42727
20150908,000000,1120.12,1126.64,1118.55,1121.18,65510
20150909,000000,1121.56,1125.30,1101.19,1107.49,73894
20150910,000000,1106.47,1114.87,1103.76,1110.59,74416
20150911,000000,1110.84,1112.78,1098.67,1107.57,63333
20150914,000000,1106.89,1110.36,1103.42,1108.75,48823
20150915,000000,1107.77,1109.27,1102.47,1105.03,41549
20150916,000000,1104.93,1124.07,1103.87,1119.23,68658
20150917,000000,1119.05,1135.16,1115.30,1131.16,75700
20150918,000000,1130.28,1141.62,1127.45,1138.88,85278
20150921,000000,1139.12,1139.76,1129.52,1133.20,48806
20150922,000000,1132.87,1136.53,1121.25,1124.50,65117
20150923,000000,1124.28,1134.18,1121.75,1130.03,54087
20150924,000000,1130.33,1156.61,1130.00,1153.86,89399
20150925,000000,1151.09,1151.15,1140.68,1146.08,80752
20150928,000000,1144.49,1148.09,1127.89,1131.88,79051
20150929,000000,1131.85,1134.59,1124.13,1127.02,73443
20150930,000000,1127.39,1128.03,1111.58,1114.56,78958
20151001,000000,1114.92,1119.08,1110.95,1113.26,57005
20151002,000000,1112.89,1141.17,1104.54,1138.35,84187
20151005,000000,1136.64,1141.86,1130.02,1135.48,72012
20151006,000000,1134.86,1151.16,1134.86,1147.07,63719
20151007,000000,1146.48,1153.49,1141.73,1145.21,68883
20151008,000000,1145.20,1151.19,1136.53,1138.85,74554
20151009,000000,1138.42,1159.57,1138.42,1156.33,82179
20151012,000000,1155.32,1168.89,1154.68,1163.53,60918
20151013,000000,1163.06,1168.69,1151.70,1168.45,83150
20151014,000000,1168.31,1189.68,1163.28,1183.88,89240
20151015,000000,1183.85,1191.47,1174.25,1183.00,90634
20151016,000000,1182.22,1184.28,1174.22,1177.10,81255
20151019,000000,1175.99,1178.07,1168.45,1170.77,73212
20151020,000000,1170.42,1180.73,1167.26,1175.89,73415
20151021,000000,1175.29,1179.09,1163.57,1167.02,80968
20151022,000000,1166.61,1171.71,1162.46,1165.46,92767
20151023,000000,1165.39,1179.29,1158.84,1164.19,102908
20151026,000000,1163.70,1169.54,1162.09,1163.09,72089
20151027,000000,1162.72,1168.59,1160.62,1166.66,67363
20151028,000000,1166.25,1182.82,1152.20,1155.71,96160
20151029,000000,1156.23,1162.53,1144.62,1145.93,96493
20151030,000000,1146.95,1149.97,1139.18,1141.76,92378
20151102,000000,1140.84,1142.87,1132.58,1133.27,69376
20151103,000000,1133.17,1138.19,1114.34,1117.49,80199
20151104,000000,1117.40,1122.72,1106.29,1107.82,88711
20151105,000000,1107.15,1111.55,1102.93,1103.72,76952
20151106,000000,1103.68,1110.32,1085.35,1089.10,73511
20151109,000000,1089.04,1095.62,1088.24,1092.40,69316
20151110,000000,1091.37,1094.75,1085.17,1089.51,60638
20151111,000000,1089.13,1093.98,1084.06,1086.19,55284
20151112,000000,1085.64,1089.54,1073.97,1085.01,85640
20151113,000000,1083.73,1088.49,1079.55,1083.63,84288
20151116,000000,1088.28,1097.97,1081.22,1082.46,96083
20151117,000000,1083.28,1085.08,1065.38,1069.97,85093
20151118,000000,1071.05,1075.39,1064.50,1070.49,87249
20151119,000000,1070.02,1087.33,1069.43,1081.96,94667
20151120,000000,1080.61,1087.97,1075.72,1077.90,83324
20151123,000000,1076.69,1077.02,1066.70,1068.72,86300
20151124,000000,1068.91,1081.03,1068.64,1075.43,80048
20151125,000000,1075.13,1080.72,1067.76,1071.18,65676
20151126,000000,1071.16,1074.81,1069.56,1071.76,43672
20151127,000000,1071.28,1073.71,1052.59,1058.96,57333
20151130,000000,1057.58,1069.64,1053.08,1064.50,61645
20151201,000000,1065.01,1074.56,1063.15,1069.34,76660
20151202,000000,1068.17,1071.43,1050.51,1053.69,67044
20151203,000000,1054.06,1065.35,1046.29,1062.10,109057
20151204,000000,1062.53,1088.76,1058.07,1085.66,114537
20151207,000000,1085.83,1086.57,1066.24,1070.98,81552
20151208,000000,1070.42,1079.00,1067.51,1074.52,96088
20151209,000000,1074.65,1085.28,1069.21,1072.47,82168
20151210,000000,1071.93,1076.37,1069.31,1071.19,72846
20151211,000000,1071.52,1079.55,1062.32,1074.59,90567
20151214,000000,1073.25,1077.47,1058.54,1060.07,87117
20151215,000000,1059.63,1068.58,1058.77,1060.92,81574
20151216,000000,1060.68,1078.28,1060.64,1071.78,79693
20151217,000000,1072.63,1073.13,1047.57,1051.39,85040
20151218,000000,1052.05,1071.56,1050.83,1066.11,81195
20151221,000000,1065.61,1081.67,1063.76,1078.35,66626
20151222,000000,1078.23,1080.67,1071.78,1072.52,54060
20151223,000000,1072.18,1075.39,1068.20,1070.08,43871
20151224,000000,1069.73,1076.74,1069.73,1076.32,35987
20151228,000000,1075.07,1076.83,1066.35,1068.88,49619
20151229,000000,1068.57,1075.15,1067.42,1068.89,55409
20151230,000000,1068.52,1072.13,1059.32,1061.39,46471
20151231,000000,1060.95,1063.43,1058.08,1061.89,37934
20160104,000000,1062.30,1083.38,1061.68,1074.31,82808
20160105,000000,1073.49,1081.96,1072.54,1077.30,70005
20160106,000000,1077.16,1095.12,1074.90,1093.41,84758
20160107,000000,1093.83,1110.04,1091.32,1108.69,106840
20160108,000000,1108.78,1113.04,1091.93,1103.93,110950
20160111,000000,1103.78,1108.44,1093.50,1093.94,102986
20160112,000000,1093.94,1099.09,1083.41,1086.75,94391
20160113,000000,1086.70,1095.42,1079.70,1093.13,89874
20160114,000000,1093.39,1095.23,1071.32,1078.00,104735
20160115,000000,1079.14,1097.26,1076.20,1088.58,124413
20160118,000000,1089.12,1093.17,1087.41,1088.97,68214
20160119,000000,1088.50,1094.50,1082.45,1087.22,112922
20160120,000000,1087.13,1109.49,1087.03,1100.82,115976
20160121,000000,1100.79,1104.46,1092.39,1100.87,128793
20160122,000000,1101.06,1102.70,1093.95,1097.43,94829
20160125,000000,1097.34,1108.86,1097.09,1107.72,79172
20160126,000000,1107.69,1122.84,1106.91,1119.66,48055
20160127,000000,1119.37,1127.95,1114.77,1124.69,73486
20160128,000000,1125.43,1125.71,1110.89,1114.74,97316
20160129,000000,1114.10,1118.35,1108.27,1117.99,90418
20160201,000000,1117.38,1129.63,1115.37,1128.22,83391
20160202,000000,1127.81,1130.93,1122.18,1128.76,73217
20160203,000000,1128.79,1145.39,1124.30,1142.25,117852
20160204,000000,1141.64,1157.24,1139.42,1155.35,117063
20160205,000000,1154.99,1174.40,1145.11,1173.07,112696
20160208,000000,1172.80,1200.74,1164.18,1188.87,128976
20160209,000000,1188.56,1198.82,1185.65,1188.85,134369
20160210,000000,1188.96,1197.63,1181.37,1197.07,136474
20160211,000000,1197.19,1263.28,1195.77,1246.42,162789
20160212,000000,1246.25,1248.17,1232.38,1237.63,129952
20160215,000000,1235.41,1235.41,1202.05,1209.01,77716
20160216,000000,1208.38,1216.86,1190.76,1199.82,132506
20160217,000000,1201.09,1213.64,1195.62,1208.20,133523
20160218,000000,1208.53,1239.86,1200.59,1230.91,123858
20160219,000000,1230.31,1234.37,1219.85,1226.90,127174
20160222,000000,1225.64,1226.09,1201.80,1208.66,120097
20160223,000000,1208.28,1228.17,1207.08,1226.97,110464
20160224,000000,1224.99,1253.20,1221.72,1228.82,148148
20160225,000000,1227.78,1242.91,1221.06,1232.91,155818
20160226,000000,1231.57,1240.20,1211.35,1222.48,127728
20160229,000000,1222.27,1240.99,1215.57,1238.33,132339
20160301,000000,1237.98,1248.44,1227.04,1231.89,110459
20160302,000000,1231.35,1243.93,1224.61,1239.67,101403
20160303,000000,1239.95,1268.18,1237.28,1264.31,116407
20160304,000000,1263.42,1279.69,1250.14,1259.13,142402
20160307,000000,1259.48,1273.02,1256.58,1267.16,129779
20160308,000000,1266.82,1277.96,1260.10,1261.35,128722
20160309,000000,1261.00,1264.80,1242.84,1252.79,120922
20160310,000000,1252.57,1273.24,1236.94,1272.02,134952
20160311,000000,1271.00,1283.42,1248.11,1250.26,130751
20160314,000000,1250.00,1260.91,1229.22,1234.95,77952
20160315,000000,1235.29,1237.95,1225.56,1232.41,101156
20160316,000000,1232.26,1263.81,1226.56,1262.05,113261
20160317,000000,1260.88,1270.81,1254.29,1257.67,149257
20160318,000000,1256.80,1266.80,1247.73,1255.11,117756
20160321,000000,1253.58,1255.82,1240.48,1243.40,88552
20160322,000000,1243.57,1260.04,1242.26,1248.08,107932
20160323,000000,1247.56,1249.26,1215.20,1220.10,112565
20160324,000000,1220.20,1223.66,1212.33,1217.07,97784
20160328,000000,1215.00,1223.00,1207.68,1221.14,76687
20160329,000000,1221.08,1242.85,1215.19,1241.93,117453
20160330,000000,1240.45,1243.92,1223.10,1224.85,109910
20160331,000000,1225.00,1240.26,1223.63,1232.56,117837
20160401,000000,1231.91,1235.14,1208.85,1222.01,117712
20160404,000000,1220.68,1222.47,1214.47,1215.06,116037
20160405,000000,1215.38,1236.66,1214.68,1231.04,126947
20160406,000000,1230.66,1232.07,1216.91,1221.87,127442
20160407,000000,1222.25,1243.13,1222.25,1240.11,141831
20160408,000000,1239.71,1242.64,1229.45,1239.92,106693
20160411,000000,1239.48,1258.59,1239.48,1257.18,129386
20160412,000000,1257.37,1262.51,1251.03,1255.24,116522
20160413,000000,1254.80,1256.55,1239.64,1242.40,120188
20160414,000000,1241.52,1243.96,1223.70,1227.06,132718
20160415,000000,1226.95,1235.77,1225.13,1233.63,95807
20160418,000000,1234.09,1241.49,1229.78,1232.25,92625
20160419,000000,1231.87,1256.48,1227.51,1250.00,110417
20160420,000000,1249.13,1257.81,1242.27,1243.93,135912
20160421,000000,1242.16,1270.12,1242.16,1247.94,152320
20160422,000000,1246.66,1252.41,1227.27,1231.81,127506
20160425,000000,1232.89,1242.12,1229.88,1237.34,116860
20160426,000000,1237.84,1244.72,1231.22,1243.06,99437
20160427,000000,1243.99,1252.56,1239.18,1245.42,106361
20160428,000000,1245.11,1269.47,1237.56,1266.16,143924
20160429,000000,1265.73,1296.56,1264.81,1293.25,113834
20160502,000000,1290.37,1303.58,1287.47,1291.31,116058
20160503,000000,1291.11,1301.61,1282.14,1286.26,142310
20160504,000000,1285.12,1289.59,1271.65,1279.15,132133
20160505,000000,1279.03,1286.30,1268.72,1277.60,135677
20160506,000000,1277.35,1295.43,1274.30,1288.39,139123
20160509,000000,1284.33,1287.41,1261.19,1263.66,139338
20160510,000000,1263.95,1269.55,1256.73,1265.80,120853
20160511,000000,1265.54,1278.95,1264.65,1277.09,135282
20160512,000000,1277.42,1280.74,1261.37,1263.35,130118
20160513,000000,1263.09,1276.19,1262.79,1273.19,123170
20160516,000000,1271.58,1288.59,1270.73,1273.60,128533
20160517,000000,1273.17,1282.06,1268.97,1278.84,136273
20160518,000000,1278.86,1281.43,1254.94,1258.52,150209
20160519,000000,1257.67,1261.14,1243.64,1254.29,136762
20160520,000000,1254.74,1260.05,1248.68,1251.88,122740
20160523,000000,1250.86,1255.89,1243.00,1248.94,124922
20160524,000000,1248.60,1252.04,1226.14,1226.97,131939
20160525,000000,1226.86,1230.05,1217.67,1224.14,118909
20160526,000000,1223.27,1234.18,1218.20,1219.49,106954
20160527,000000,1219.55,1223.42,1206.61,1212.63,109198
20160530,000000,1212.64,1213.28,1199.55,1206.06,61053
20160531,000000,1205.63,1218.09,1205.31,1215.10,132539
20160601,000000,1214.59,1220.29,1205.88,1212.54,107454
20160602,000000,1213.33,1217.53,1209.72,1210.68,117167
20160603,000000,1210.62,1244.61,1206.81,1244.58,127281
20160606,000000,1242.68,1248.60,1239.87,1244.98,124331
20160607,000000,1244.98,1246.48,1234.67,1243.63,102049
20160608,000000,1243.83,1264.26,1242.91,1261.76,114283
20160609,000000,1261.83,1271.57,1256.70,1269.07,108093
20160610,000000,1268.10,1278.02,1264.44,1273.79,104599
20160613,000000,1275.18,1287.04,1272.28,1283.42,141249
20160614,000000,1282.33,1289.73,1276.24,1285.52,113239
20160615,000000,1284.09,1296.68,1278.34,1291.13,117797
20160616,000000,1291.82,1315.47,1277.34,1277.34,168651
20160617,000000,1278.06,1299.42,1276.30,1298.32,96573
20160620,000000,1289.41,1292.13,1277.87,1289.93,88448
20160621,000000,1289.63,1294.09,1264.39,1268.32,130540
20160622,000000,1268.09,1270.54,1261.08,1265.87,126432
20160623,000000,1264.38,1271.68,1254.37,1255.13,96756
20160624,000000,1249.68,1358.20,1249.58,1315.37,193973
20160627,000000,1319.50,1335.24,1317.58,1324.02,105360
20160628,000000,1324.21,1326.07,1305.23,1311.58,79551
20160629,000000,1310.22,1327.71,1310.16,1318.62,69834
20160630,000000,1317.19,1324.07,1312.61,1321.32,65235
20160701,000000,1323.19,1344.43,1320.32,1341.99,76240
20160704,000000,1341.59,1357.26,1335.91,1349.99,84649
20160705,000000,1348.07,1357.48,1338.01,1355.56,131136
20160706,000000,1355.16,1375.00,1355.07,1363.54,117498
20160707,000000,1362.63,1370.61,1350.69,1360.35,135272
20160708,000000,1358.46,1370.16,1335.09,1366.58,131616
20160711,000000,1367.44,1374.98,1350.62,1354.94,151811
20160712,000000,1354.23,1357.57,1330.27,1332.63,126486
20160713,000000,1332.61,1345.11,1327.43,1342.16,68353
20160714,000000,1343.34,1347.00,1320.06,1334.78,167955
20160715,000000,1334.77,1338.59,1322.39,1337.22,142581
20160718,000000,1332.11,1335.33,1323.35,1328.43,120789
20160719,000000,1327.65,1334.91,1325.45,1331.60,117239
20160720,000000,1330.85,1338.10,1312.44,1315.58,122576
20160721,000000,1315.16,1333.80,1310.70,1330.84,130488
20160722,000000,1330.12,1333.66,1319.54,1321.87,123000
20160725,000000,1322.72,1323.57,1312.07,1315.43,96419
20160726,000000,1314.57,1324.35,1313.66,1319.97,100095
20160727,000000,1319.43,1342.30,1315.65,1339.84,107677
20160728,000000,1339.21,1345.45,1332.34,1335.17,109984
20160729,000000,1334.80,1354.87,1328.19,1350.75,142532
20160801,000000,1349.61,1354.75,1345.91,1352.55,102660
20160802,000000,1352.66,1367.14,1346.99,1363.18,116407
20160803,000000,1362.55,1366.28,1354.05,1357.68,102814
20160804,000000,1357.11,1364.81,1348.97,1361.04,114426
20160805,000000,1360.53,1364.60,1334.56,1336.23,108996
20160808,000000,1335.18,1338.12,1329.75,1335.13,101767
20160809,000000,1334.47,1342.48,1330.40,1340.11,90777
20160810,000000,1340.16,1357.13,1339.36,1346.25,96852
20160811,000000,1346.74,1353.19,1335.59,1338.49,108252
20160812,000000,1337.69,1356.14,1333.14,1335.92,125030
20160815,000000,1338.00,1343.69,1335.63,1339.21,94776
20160816,000000,1338.81,1357.89,1338.81,1346.07,97842
20160817,000000,1345.22,1351.51,1336.13,1348.26,103958
20160818,000000,1347.71,1355.93,1345.91,1352.69,120921
20160819,000000,1352.19,1352.73,1337.63,1341.40,90516
20160822,000000,1340.49,1341.04,1331.59,1338.47,117635
20160823,000000,1338.91,1344.59,1335.22,1337.52,105207
20160824,000000,1337.11,1340.03,1323.61,1324.24,103542
20160825,000000,1323.11,1326.89,1317.81,1321.26,72985
