<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20171123,130000,1291.77,1292.97,1290.66,1291.04,12627
20171123,170000,1291.04,1291.82,1288.88,1291.06,5285
20171124,010000,1291.04,1293.08,1289.47,1292.49,14735
20171124,050000,1292.47,1292.58,1290.38,1290.61,13014
20171124,090000,1290.65,1291.53,1288.53,1289.07,21478
20171124,130000,1289.08,1291.16,1285.53,1289.86,26588
20171124,170000,1289.97,1290.55,1287.06,1288.17,18618
20171127,010000,1288.63,1290.07,1286.58,1289.39,16162
20171127,050000,1289.39,1291.20,1288.87,1290.04,12590
20171127,090000,1290.04,1294.97,1289.40,1293.99,20362
20171127,130000,1293.99,1299.06,1292.81,1294.65,21909
20171127,170000,1294.69,1297.44,1292.04,1294.21,14131
20171127,210000,1294.21,1295.02,1293.29,1294.11,8145
20171128,010000,1293.48,1296.61,1293.14,1293.72,14774
20171128,050000,1293.74,1294.66,1292.87,1293.77,10294
20171128,090000,1293.77,1293.91,1292.25,1293.05,19288
20171128,130000,1293.08,1296.49,1290.52,1292.61,21360
20171128,170000,1292.65,1297.25,1290.73,1295.43,30989
20171128,210000,1295.41,1295.59,1291.46,1293.43,14536
20171129,010000,1293.78,1294.92,1292.76,1294.79,11559
20171129,050000,1294.80,1295.92,1294.52,1295.31,11666
20171129,090000,1295.31,1296.52,1293.84,1294.60,21407
20171129,130000,1294.61,1294.97,1283.66,1283.86,31737
20171129,170000,1283.85,1288.16,1281.83,1283.39,34808
20171129,210000,1283.42,1285.11,1282.89,1283.30,13058
20171130,010000,1283.50,1285.15,1282.90,1284.48,12724
20171130,050000,1284.48,1284.71,1281.49,1283.66,12072
20171130,090000,1283.62,1284.03,1279.52,1281.26,21573
20171130,130000,1281.25,1281.95,1276.07,1279.86,23908
20171130,170000,1279.85,1281.35,1270.16,1274.48,39566
20171130,210000,1274.51,1275.81,1272.58,1274.62,13601
20171201,010000,1274.79,1276.62,1273.79,1275.62,16467
20171201,050000,1275.60,1276.19,1274.01,1275.99,12780
20171201,090000,1275.93,1278.07,1274.87,1276.79,17241
20171201,130000,1276.81,1277.31,1272.15,1274.59,25281
20171201,170000,1274.66,1289.09,1271.50,1280.14,52022
20171201,210000,1280.14,1282.82,1279.52,1280.14,7946
20171204,010000,1274.10,1275.68,1272.35,1274.39,18744
20171204,050000,1274.41,1274.87,1273.62,1274.77,12652
20171204,090000,1274.77,1275.60,1270.84,1273.12,20435
20171204,130000,1273.12,1277.14,1272.14,1275.09,25168
20171204,170000,1275.18,1276.14,1272.68,1274.55,29217
20171204,210000,1274.56,1276.93,1274.33,1275.80,11673
20171205,010000,1275.93,1276.86,1275.52,1275.70,11756
20171205,050000,1275.73,1276.24,1274.12,1275.37,9730
20171205,090000,1275.37,1276.07,1274.48,1275.80,19159
20171205,130000,1275.79,1276.68,1266.27,1266.78,19350
20171205,170000,1267.78,1269.09,1260.82,1263.35,27244
20171205,210000,1263.32,1267.23,1263.23,1265.57,14950
20171206,010000,1265.72,1266.62,1264.03,1265.91,16245
20171206,050000,1265.89,1268.27,1265.33,1267.44,15687
20171206,090000,1267.41,1269.10,1267.02,1267.87,25056
20171206,130000,1267.87,1268.48,1263.05,1264.52,36100
20171206,170000,1264.51,1265.61,1262.47,1264.92,7894
20171206,210000,1264.82,1264.91,1262.70,1263.06,4425
20171207,010000,1262.79,1264.28,1261.56,1263.42,13840
20171207,050000,1263.44,1263.70,1256.02,1258.13,14567
20171207,090000,1258.10,1258.95,1254.59,1255.75,23609
20171207,130000,1255.74,1256.29,1252.21,1254.09,27183
20171207,170000,1254.09,1255.29,1250.54,1251.18,30399
20171207,210000,1251.19,1251.39,1243.79,1246.78,20436
20171208,010000,1247.46,1249.37,1246.83,1249.35,12965
20171208,050000,1249.30,1249.47,1248.16,1248.76,9855
20171208,090000,1248.78,1249.49,1245.15,1246.12,19294
20171208,130000,1246.15,1252.17,1243.80,1249.73,28310
20171208,170000,1249.69,1250.85,1246.18,1247.39,35014
20171208,210000,1247.36,1248.96,1247.04,1247.95,10678
20171211,010000,1247.05,1249.03,1246.76,1248.23,4560
20171211,050000,1248.25,1250.41,1247.92,1249.67,3550
20171211,090000,1249.67,1251.29,1248.67,1250.98,12994
20171211,130000,1250.99,1251.38,1246.21,1247.18,30024
20171211,170000,1247.11,1248.47,1244.06,1244.64,29445
20171211,210000,1244.65,1244.76,1240.56,1241.85,10812
20171212,010000,1241.79,1244.66,1241.44,1244.47,10595
20171212,050000,1244.45,1245.63,1243.83,1245.62,9780
20171212,090000,1245.61,1246.05,1242.85,1243.79,18808
20171212,130000,1243.79,1244.07,1239.33,1240.45,18174
20171212,170000,1240.46,1242.25,1236.33,1240.57,31490
20171212,210000,1240.56,1244.84,1240.44,1244.13,12851
20171213,010000,1243.95,1244.10,1242.28,1243.36,9933
20171213,050000,1243.37,1245.11,1243.22,1243.41,9591
20171213,090000,1243.43,1243.43,1240.46,1241.37,16892
20171213,130000,1241.37,1247.22,1240.12,1243.33,24289
20171213,170000,1243.33,1249.03,1242.72,1247.71,11806
20171213,210000,1247.71,1256.89,1245.01,1255.37,12786
20171214,010000,1255.05,1258.91,1253.19,1256.46,4299
20171214,050000,1256.56,1258.59,1256.47,1256.74,2637
20171214,090000,1256.74,1257.25,1253.52,1256.26,16293
20171214,130000,1256.24,1258.34,1250.54,1251.36,19563
20171214,170000,1251.44,1256.42,1250.35,1254.23,29979
20171214,210000,1254.22,1255.96,1252.15,1252.41,15156
20171215,010000,1252.89,1255.71,1252.56,1254.84,10442
20171215,050000,1254.83,1255.48,1253.87,1254.77,9635
20171215,090000,1254.78,1258.25,1254.27,1258.18,26445
20171215,130000,1258.21,1261.72,1254.53,1255.90,32627
20171215,170000,1255.88,1256.78,1253.25,1254.19,34004
20171215,210000,1254.19,1256.67,1254.08,1254.96,16596
20171218,010000,1254.49,1255.35,1252.64,1254.62,14033
20171218,050000,1254.61,1256.59,1254.39,1256.42,9628
20171218,090000,1256.40,1258.44,1255.55,1258.25,21801
20171218,130000,1258.26,1262.17,1256.61,1260.92,26378
20171218,170000,1260.91,1263.82,1260.35,1261.24,33526
20171218,210000,1261.21,1261.96,1260.39,1261.76,13952
20171219,010000,1261.95,1261.98,1260.08,1261.39,11285
20171219,050000,1261.37,1264.48,1261.36,1263.37,12023
20171219,090000,1263.35,1264.85,1262.43,1263.16,20954
20171219,130000,1263.17,1265.08,1260.14,1261.19,31042
20171219,170000,1261.20,1262.84,1259.09,1260.78,38080
20171219,210000,1260.79,1262.23,1260.12,1261.28,14094
20171220,010000,1261.44,1264.74,1261.20,1263.59,12298
20171220,050000,1263.59,1264.16,1262.55,1263.15,10270
20171220,090000,1263.14,1266.07,1262.78,1265.04,22430
20171220,130000,1265.06,1266.26,1261.92,1263.09,32303
20171220,170000,1263.08,1267.75,1262.88,1265.49,35558
20171220,210000,1265.53,1265.92,1264.27,1265.11,12625
20171221,010000,1265.08,1268.18,1265.07,1267.44,10613
20171221,050000,1267.45,1267.99,1264.91,1265.55,10073
20171221,090000,1265.53,1265.89,1264.15,1265.41,19303
20171221,130000,1265.43,1266.48,1262.65,1264.33,27945
20171221,170000,1264.33,1267.65,1264.12,1266.35,27301
20171221,210000,1266.37,1268.82,1266.14,1266.33,8597
20171222,010000,1266.69,1267.03,1264.84,1265.78,10622
20171222,050000,1265.80,1267.39,1265.48,1266.80,9660
20171222,090000,1266.82,1268.82,1266.70,1268.31,21275
20171222,130000,1268.32,1271.91,1267.55,1270.60,15970
20171222,170000,1270.59,1275.94,1270.10,1274.00,12181
20171222,210000,1273.99,1275.45,1273.62,1274.88,2698
20171226,090000,1277.84,1278.54,1276.90,1278.08,3565
20171226,130000,1278.17,1281.69,1277.22,1280.80,8358
20171226,170000,1280.78,1283.63,1279.77,1283.21,11142
20171226,210000,1283.21,1283.56,1282.10,1282.58,7587
20171227,010000,1283.09,1283.17,1281.49,1281.81,8718
20171227,050000,1281.80,1282.63,1281.17,1282.34,6433
20171227,090000,1282.32,1286.19,1282.17,1285.83,19880
20171227,130000,1285.83,1286.21,1282.87,1285.23,27043
20171227,170000,1285.27,1287.91,1283.84,1287.69,28208
20171227,210000,1287.71,1288.77,1286.73,1286.89,8846
20171228,010000,1287.65,1289.82,1286.83,1289.57,10027
20171228,050000,1289.57,1292.52,1288.92,1290.55,14642
20171228,090000,1290.55,1293.11,1290.53,1291.83,21766
20171228,130000,1291.86,1294.85,1288.55,1292.95,28718
20171228,170000,1292.95,1295.03,1291.42,1294.24,30455
20171228,210000,1294.23,1294.85,1294.05,1294.63,9262
20171229,010000,1294.81,1296.12,1293.64,1295.72,10198
20171229,050000,1295.73,1295.98,1295.06,1295.51,8281
20171229,090000,1295.51,1297.42,1294.56,1296.96,23247
20171229,130000,1296.93,1303.72,1296.20,1301.33,29349
20171229,170000,1301.28,1307.41,1301.23,1303.59,31217
20171229,210000,1303.57,1303.87,1301.97,1302.42,8413
20180102,090000,1309.55,1312.74,1308.37,1311.73,25887
20180102,130000,1311.71,1314.38,1309.97,1312.51,30561
20180102,170000,1312.51,1314.74,1310.68,1314.39,33148
20180102,210000,1314.38,1318.75,1314.33,1317.25,12501
20180103,010000,1317.38,1321.28,1311.73,1312.08,17038
20180103,050000,1312.19,1315.30,1311.75,1313.07,14055
20180103,090000,1313.07,1315.01,1311.65,1313.91,19831
20180103,130000,1313.91,1317.79,1313.22,1316.77,27255
20180103,170000,1316.73,1317.22,1314.64,1315.94,19365
20180103,210000,1315.91,1316.52,1307.27,1312.86,6145
20180104,010000,1313.11,1313.47,1305.73,1306.85,4812
20180104,050000,1306.86,1310.81,1306.01,1309.95,3026
20180104,090000,1309.93,1314.20,1308.03,1313.43,13384
20180104,130000,1313.43,1317.08,1309.08,1314.62,27979
20180104,170000,1314.62,1320.90,1314.30,1319.07,30580
20180104,210000,1319.07,1325.88,1319.02,1322.45,14728
20180105,010000,1322.51,1323.22,1320.52,1320.94,11310
20180105,050000,1320.95,1321.88,1317.52,1318.18,10665
20180105,090000,1318.20,1319.50,1316.19,1317.32,19464
20180105,130000,1317.30,1322.78,1313.51,1316.08,36243
20180105,170000,1315.98,1321.97,1315.98,1320.25,32262
20180105,210000,1320.23,1321.13,1318.27,1319.07,9873
20180108,010000,1321.61,1321.97,1318.99,1320.08,9077
20180108,050000,1320.08,1320.82,1317.21,1318.71,9223
20180108,090000,1318.70,1320.84,1314.67,1319.95,18690
20180108,130000,1319.95,1320.94,1317.04,1318.86,25689
20180108,170000,1318.87,1320.41,1315.73,1318.76,29767
20180108,210000,1318.76,1320.46,1318.01,1320.16,9519
20180109,010000,1320.05,1320.34,1315.55,1319.19,16350
20180109,050000,1319.19,1320.05,1317.66,1317.88,12902
20180109,090000,1317.87,1318.53,1313.13,1314.72,24987
20180109,130000,1314.69,1315.78,1308.66,1309.70,24475
20180109,170000,1309.75,1312.87,1309.67,1312.62,30322
20180109,210000,1312.60,1315.65,1312.28,1312.51,12079
20180110,010000,1312.22,1312.33,1308.09,1312.20,16814
20180110,050000,1312.19,1312.19,1308.98,1309.92,15631
20180110,090000,1309.89,1322.76,1309.69,1321.09,30294
20180110,130000,1321.06,1327.58,1314.42,1317.57,30222
20180110,170000,1317.60,1320.19,1315.55,1318.26,36457
20180110,210000,1318.30,1320.27,1315.91,1316.35,15431
20180111,010000,1316.53,1320.02,1315.96,1320.02,14843
20180111,050000,1320.01,1320.66,1316.42,1317.76,16233
20180111,090000,1317.84,1320.03,1315.52,1319.26,14778
20180111,130000,1319.25,1323.22,1317.62,1322.33,31649
20180111,170000,1322.41,1323.81,1319.62,1322.36,34147
20180111,210000,1322.37,1323.71,1321.03,1322.09,12381
20180112,010000,1322.54,1326.28,1321.34,1326.09,16425
20180112,050000,1326.08,1330.19,1325.60,1328.73,15923
20180112,090000,1328.76,1332.96,1326.45,1331.65,26184
20180112,130000,1331.64,1332.97,1322.85,1326.98,33735
20180112,170000,1326.98,1337.81,1326.87,1337.56,36171
20180112,210000,1337.57,1339.20,1336.62,1337.39,14381
20180115,010000,1336.43,1341.90,1335.76,1340.50,20303
20180115,050000,1340.51,1344.53,1339.92,1340.86,19406
20180115,090000,1340.81,1343.62,1340.29,1342.91,20395
20180115,130000,1342.91,1343.22,1340.03,1340.70,15377
20180115,170000,1340.70,1341.59,1338.47,1340.84,15043
20180116,010000,1340.11,1342.10,1338.00,1340.79,17852
20180116,050000,1340.77,1341.41,1339.92,1340.06,14216
20180116,090000,1339.99,1340.04,1331.69,1332.94,35772
20180116,130000,1332.96,1337.02,1331.87,1332.57,33328
20180116,170000,1332.60,1338.83,1332.58,1338.65,30499
20180116,210000,1338.67,1339.99,1337.46,1338.14,15240
20180117,010000,1338.43,1343.82,1337.61,1339.47,20764
20180117,050000,1339.47,1339.50,1332.95,1333.24,22348
20180117,090000,1333.33,1338.80,1332.89,1338.03,25093
20180117,130000,1338.02,1338.61,1333.76,1335.58,31914
20180117,170000,1335.60,1340.32,1331.28,1339.18,34478
20180117,210000,1339.23,1339.29,1325.84,1325.94,20568
20180118,010000,1327.07,1329.43,1324.08,1326.56,21366
20180118,050000,1326.55,1329.77,1325.12,1328.09,21308
20180118,090000,1328.08,1330.24,1325.06,1329.75,29782
20180118,130000,1329.76,1332.25,1326.76,1330.69,33838
20180118,170000,1330.70,1332.94,1326.07,1326.79,39375
20180118,210000,1326.79,1329.19,1325.35,1326.54,14456
20180119,010000,1326.46,1331.72,1326.14,1329.56,18403
20180119,050000,1329.58,1332.95,1329.45,1331.96,19494
20180119,090000,1331.92,1337.91,1331.17,1335.22,30056
20180119,130000,1335.27,1335.99,1332.07,1334.01,32478
20180119,170000,1334.05,1335.24,1332.55,1334.50,32480
20180119,210000,1334.53,1335.12,1330.87,1331.22,11566
20180122,010000,1333.81,1335.52,1330.22,1331.63,19840
20180122,050000,1331.62,1332.03,1328.57,1328.68,14142
20180122,090000,1328.71,1334.42,1328.23,1333.51,23826
20180122,130000,1333.52,1334.43,1330.68,1331.71,27942
20180122,170000,1331.71,1335.41,1330.63,1331.89,33239
20180122,210000,1331.90,1334.72,1331.02,1333.73,10300
20180123,010000,1333.18,1337.06,1332.35,1336.14,16169
20180123,050000,1336.13,1338.06,1335.04,1336.47,21356
20180123,090000,1336.49,1337.69,1335.39,1336.12,28299
20180123,130000,1336.12,1338.68,1331.20,1333.98,32995
20180123,170000,1333.98,1339.00,1333.29,1337.14,34576
20180123,210000,1337.13,1341.64,1337.13,1341.09,13976
20180124,010000,1341.21,1342.13,1339.35,1341.37,19561
20180124,050000,1341.37,1343.46,1339.81,1343.24,16527
20180124,090000,1343.24,1350.47,1342.35,1349.53,30078
20180124,130000,1349.52,1355.23,1348.63,1354.81,34415
20180124,170000,1354.81,1360.17,1351.10,1359.90,43201
20180124,210000,1359.87,1361.96,1357.32,1358.14,17304
20180125,010000,1357.22,1361.71,1355.65,1360.88,14971
20180125,050000,1360.87,1365.89,1360.54,1363.25,16724
20180125,090000,1363.24,1363.25,1356.28,1359.33,31200
20180125,130000,1359.36,1361.53,1353.33,1354.89,40726
20180125,170000,1354.90,1364.64,1354.56,1360.27,39635
20180125,210000,1360.29,1360.90,1342.31,1348.02,21194
20180126,010000,1347.43,1353.59,1344.31,1352.00,27592
20180126,050000,1352.00,1354.45,1350.92,1354.08,20705
20180126,090000,1354.07,1356.99,1353.13,1353.68,33275
20180126,130000,1353.65,1355.18,1348.58,1353.13,39557
20180126,170000,1353.09,1354.17,1350.10,1353.27,41742
20180126,210000,1353.28,1353.99,1348.57,1349.97,16758
20180129,010000,1349.72,1352.28,1346.26,1348.05,24232
20180129,050000,1348.10,1349.56,1347.10,1348.26,21144
20180129,090000,1348.26,1348.99,1345.16,1347.04,31321
20180129,130000,1347.06,1347.35,1341.25,1343.21,32310
20180129,170000,1343.27,1344.12,1337.50,1342.47,30942
20180129,210000,1342.55,1344.57,1339.45,1340.20,14128
20180130,010000,1340.70,1341.98,1334.67,1335.94,22213
20180130,050000,1335.94,1338.44,1334.35,1334.78,24218
20180130,090000,1334.80,1346.10,1334.68,1344.01,32480
20180130,130000,1344.01,1348.81,1342.20,1345.64,38775
20180130,170000,1345.61,1345.83,1335.65,1337.14,41040
20180130,210000,1337.15,1340.30,1336.17,1338.32,13688
20180131,010000,1338.18,1339.37,1336.38,1337.52,20975
20180131,050000,1337.51,1344.82,1337.38,1344.04,24194
20180131,090000,1343.93,1344.51,1341.12,1342.90,25761
20180131,130000,1342.96,1345.02,1341.40,1344.28,28826
20180131,170000,1344.27,1345.08,1338.39,1340.15,34545
20180131,210000,1340.20,1347.44,1332.56,1344.82,27072
20180201,010000,1344.70,1346.95,1341.39,1343.29,22495
20180201,050000,1343.30,1345.10,1341.43,1341.44,20444
20180201,090000,1341.45,1342.20,1338.00,1339.17,35809
20180201,130000,1339.17,1344.53,1337.18,1341.89,41095
20180201,170000,1341.84,1346.16,1340.38,1345.58,46215
20180201,210000,1345.58,1350.94,1343.66,1348.59,25288
20180202,010000,1349.11,1349.97,1346.35,1347.74,25015
20180202,050000,1347.73,1348.43,1346.46,1347.07,19712
20180202,090000,1347.02,1349.22,1343.85,1345.23,33337
20180202,130000,1345.26,1346.90,1331.56,1331.67,38775
20180202,170000,1331.68,1336.54,1327.34,1332.45,35681
20180202,210000,1332.44,1333.07,1328.28,1332.78,26669
20180205,010000,1331.84,1333.76,1328.86,1330.83,29669
20180205,050000,1330.83,1332.66,1329.77,1331.69,22383
20180205,090000,1331.67,1338.00,1331.03,1336.53,37055
20180205,130000,1336.53,1338.48,1333.27,1333.87,44618
20180205,170000,1333.62,1337.11,1332.52,1334.43,38163
20180205,210000,1334.44,1341.54,1333.73,1339.34,41544
20180206,010000,1339.76,1346.02,1335.81,1344.46,44585
20180206,050000,1344.48,1345.38,1341.59,1343.85,34681
20180206,090000,1343.84,1344.58,1339.04,1342.66,54180
20180206,130000,1342.66,1343.39,1329.99,1331.09,59242
20180206,170000,1331.10,1332.56,1325.78,1327.30,65890
20180206,210000,1327.32,1328.84,1320.13,1324.19,29025
20180207,010000,1323.63,1330.46,1323.35,1330.39,28186
20180207,050000,1330.38,1331.00,1328.24,1330.49,25959
20180207,090000,1330.56,1332.20,1327.29,1327.51,38767
20180207,130000,1327.51,1328.50,1319.93,1324.72,47920
20180207,170000,1324.77,1325.34,1311.31,1312.91,65183
20180207,210000,1312.86,1318.41,1312.84,1318.22,29725
20180208,010000,1318.20,1319.10,1313.79,1314.11,27405
20180208,050000,1314.11,1314.88,1309.64,1310.88,31742
20180208,090000,1310.86,1313.53,1309.10,1311.40,36746
20180208,130000,1311.39,1316.78,1306.96,1315.41,49963
20180208,170000,1315.39,1322.07,1312.29,1317.60,62710
20180208,210000,1317.61,1319.69,1316.58,1318.66,25416
20180209,010000,1318.09,1322.56,1316.65,1317.86,27652
20180209,050000,1317.87,1320.46,1315.93,1320.10,24142
20180209,090000,1320.10,1320.36,1313.48,1314.82,37980
20180209,130000,1314.84,1318.01,1312.05,1314.34,48090
20180209,170000,1314.25,1319.02,1311.02,1315.08,64251
20180209,210000,1315.07,1317.49,1312.27,1315.96,31189
20180212,010000,1314.87,1326.65,1314.03,1323.85,14328
20180212,050000,1323.94,1324.64,1322.45,1323.70,10627
20180212,090000,1323.70,1324.05,1320.40,1320.73,28198
20180212,130000,1320.71,1323.13,1316.97,1322.68,37870
20180212,170000,1322.68,1326.02,1321.62,1323.32,43897
20180212,210000,1323.32,1324.62,1321.16,1322.39,18987
20180213,010000,1322.47,1324.82,1321.48,1323.03,20886
20180213,050000,1323.00,1327.84,1322.98,1325.63,22121
20180213,090000,1325.62,1330.85,1324.77,1329.39,36346
20180213,130000,1329.39,1329.68,1322.81,1325.72,39258
20180213,170000,1325.73,1329.51,1323.87,1326.83,44943
20180213,210000,1326.83,1329.83,1326.49,1329.16,15667
20180214,010000,1329.15,1335.05,1329.06,1335.02,21983
20180214,050000,1335.02,1336.87,1333.29,1334.23,24516
20180214,090000,1334.21,1334.23,1330.11,1331.86,30851
20180214,130000,1331.86,1335.99,1318.09,1333.76,40449
20180214,170000,1333.76,1355.57,1333.75,1352.57,45064
20180214,210000,1352.57,1355.39,1350.09,1350.22,27187
20180215,010000,1349.36,1355.03,1349.36,1353.77,25154
20180215,050000,1353.78,1355.13,1352.30,1352.43,16895
20180215,090000,1352.44,1357.06,1352.08,1353.56,33315
20180215,130000,1353.55,1354.28,1348.48,1353.65,40807
20180215,170000,1353.61,1353.70,1348.56,1352.68,45330
20180215,210000,1352.69,1355.03,1352.23,1353.04,16611
20180216,010000,1353.93,1357.44,1352.33,1356.63,20954
20180216,050000,1356.64,1359.87,1355.33,1357.51,21776
20180216,090000,1357.51,1361.61,1357.25,1358.63,30939
20180216,130000,1358.63,1359.09,1351.36,1353.80,41169
20180216,170000,1353.86,1356.52,1347.66,1348.39,46699
20180216,210000,1348.41,1349.17,1344.69,1347.03,16252
20180219,010000,1347.23,1351.25,1347.01,1350.30,18726
20180219,050000,1350.30,1350.38,1346.17,1347.90,18139
20180219,090000,1347.92,1349.10,1346.36,1348.21,23329
20180219,130000,1348.21,1348.71,1345.74,1347.10,24243
20180219,170000,1347.09,1348.51,1346.13,1346.14,16952
20180220,010000,1346.37,1348.10,1340.71,1341.09,20872
20180220,050000,1341.11,1342.20,1339.00,1339.63,15995
20180220,090000,1339.66,1340.14,1336.50,1337.66,28611
20180220,130000,1337.65,1343.10,1335.34,1339.97,38910
20180220,170000,1339.97,1340.89,1328.33,1329.82,50369
20180220,210000,1329.87,1331.72,1328.62,1329.24,21462
20180221,010000,1328.97,1330.63,1326.77,1327.14,23428
20180221,050000,1327.12,1328.22,1325.42,1328.01,20849
20180221,090000,1328.03,1329.90,1325.08,1329.38,28270
20180221,130000,1329.46,1332.29,1327.21,1330.44,35677
20180221,170000,1330.42,1332.86,1325.94,1329.15,42037
20180221,210000,1329.22,1336.16,1322.29,1324.32,35334
20180222,010000,1323.89,1327.01,1322.41,1323.64,26812
20180222,050000,1323.61,1324.69,1320.96,1321.57,17912
20180222,090000,1321.57,1324.08,1320.85,1323.47,29280
20180222,130000,1323.48,1328.37,1322.01,1327.23,41727
20180222,170000,1327.22,1332.00,1327.22,1330.02,43167
20180222,210000,1330.01,1331.98,1329.70,1331.81,17847
20180223,010000,1331.23,1332.01,1328.61,1329.21,20579
20180223,050000,1329.21,1329.54,1326.11,1326.55,18741
20180223,090000,1326.56,1329.71,1325.72,1328.69,26853
20180223,130000,1328.68,1331.52,1326.64,1328.31,32517
20180223,170000,1328.23,1330.47,1327.24,1328.19,33617
20180223,210000,1328.19,1330.17,1328.19,1328.78,13972
20180226,010000,1328.04,1337.91,1326.56,1336.68,28006
20180226,050000,1336.69,1340.03,1336.09,1339.56,19762
20180226,090000,1339.55,1340.89,1337.77,1339.21,26779
20180226,130000,1339.22,1339.38,1330.30,1333.78,31190
20180226,170000,1333.89,1334.66,1330.02,1331.43,34227
20180226,210000,1331.42,1333.51,1331.06,1333.07,14120
20180227,010000,1332.78,1336.63,1331.00,1334.29,21423
20180227,050000,1334.30,1334.49,1331.32,1332.86,18785
20180227,090000,1332.86,1334.65,1332.03,1332.47,27715
20180227,130000,1332.49,1333.22,1324.39,1325.73,38273
20180227,170000,1325.74,1326.22,1313.33,1318.15,52143
20180227,210000,1318.17,1318.72,1317.03,1318.29,18323
20180228,010000,1317.76,1318.95,1315.54,1316.77,21648
20180228,050000,1316.79,1319.13,1316.71,1318.47,18328
20180228,090000,1318.48,1321.23,1316.82,1319.73,27761
20180228,130000,1319.74,1322.40,1315.96,1317.97,35689
20180228,170000,1317.95,1321.06,1315.79,1318.87,39155
20180228,210000,1318.86,1319.48,1317.21,1317.85,19206
20180301,010000,1318.08,1319.64,1314.56,1315.26,23238
20180301,050000,1315.31,1315.99,1312.41,1314.09,19634
20180301,090000,1314.09,1315.16,1310.22,1311.08,25741
20180301,130000,1311.12,1311.37,1304.58,1307.44,34173
20180301,170000,1307.04,1312.81,1302.70,1306.75,63420
20180301,210000,1306.73,1321.04,1306.56,1316.72,38693
20180302,010000,1316.88,1318.26,1315.15,1316.49,22398
20180302,050000,1316.49,1319.04,1315.83,1317.04,21691
20180302,090000,1317.04,1318.88,1315.61,1318.87,30617
20180302,130000,1318.86,1325.32,1318.45,1322.93,45305
20180302,170000,1322.92,1323.65,1317.45,1322.29,47551
20180302,210000,1322.32,1323.17,1320.25,1322.17,18527
20180305,010000,1323.68,1326.54,1320.94,1325.45,23528
20180305,050000,1325.46,1327.04,1325.00,1325.47,20979
20180305,090000,1325.47,1327.66,1324.62,1326.09,31748
20180305,130000,1326.09,1326.21,1319.61,1320.93,33574
20180305,170000,1320.98,1322.89,1317.69,1317.84,51574
20180305,210000,1317.88,1320.50,1317.43,1320.16,17148
20180306,010000,1319.68,1323.00,1319.55,1321.94,19761
20180306,050000,1321.95,1324.16,1321.62,1322.37,18682
20180306,090000,1322.37,1325.37,1320.42,1324.92,32056
20180306,130000,1324.91,1332.71,1323.83,1332.10,44465
20180306,170000,1332.13,1338.39,1331.70,1334.57,52620
20180306,210000,1334.57,1336.03,1333.17,1334.42,16506
20180307,010000,1337.68,1340.37,1334.13,1335.61,29777
20180307,050000,1335.62,1335.63,1332.03,1333.86,23438
20180307,090000,1333.86,1333.89,1331.17,1332.95,28689
20180307,130000,1332.96,1333.67,1328.49,1329.72,37301
20180307,170000,1329.70,1331.42,1322.62,1325.63,47922
20180307,210000,1325.65,1325.80,1322.05,1325.32,18643
20180308,010000,1325.22,1327.89,1323.53,1327.38,20800
20180308,050000,1327.37,1328.56,1326.57,1328.01,18006
20180308,090000,1327.96,1328.92,1324.47,1325.46,25971
20180308,130000,1325.47,1326.69,1321.75,1321.99,33690
20180308,170000,1321.97,1322.47,1318.95,1321.43,43724
20180308,210000,1321.43,1322.61,1320.19,1321.75,16535
20180309,010000,1321.75,1321.87,1316.77,1318.24,24598
20180309,050000,1318.23,1319.43,1316.95,1318.99,17095
20180309,090000,1318.97,1320.84,1317.88,1319.69,24751
20180309,130000,1319.72,1321.07,1312.87,1320.94,42834
20180309,170000,1320.99,1325.01,1319.55,1322.06,28749
20180309,210000,1322.07,1324.16,1321.83,1323.14,8457
20180312,000000,1323.44,1324.19,1321.14,1323.30,14589
20180312,040000,1323.28,1324.05,1322.24,1322.54,16276
20180312,080000,1322.56,1323.43,1317.31,1317.44,23544
20180312,120000,1317.51,1319.37,1315.00,1317.27,17554
20180312,160000,1317.35,1321.03,1316.05,1320.42,18638
20180312,200000,1320.43,1324.02,1320.39,1322.83,7543
20180313,000000,1322.77,1325.57,1322.47,1323.84,7002
20180313,040000,1323.87,1323.94,1318.21,1320.16,7585
20180313,080000,1320.14,1321.33,1316.92,1318.50,9973
20180313,120000,1318.50,1327.10,1313.55,1325.41,23744
20180313,160000,1325.41,1328.19,1318.43,1326.64,28543
20180313,200000,1326.64,1327.74,1325.24,1326.20,8751
20180314,000000,1325.79,1327.17,1323.93,1326.57,7951
20180314,040000,1326.57,1329.91,1326.57,1328.72,8293
20180314,080000,1328.73,1328.76,1323.33,1324.29,14011
20180314,120000,1324.29,1328.41,1322.15,1323.62,20204
20180314,160000,1323.62,1325.60,1321.37,1324.61,23535
20180314,200000,1324.60,1325.80,1324.48,1324.73,8242
20180315,000000,1324.54,1327.35,1323.50,1326.62,8398
20180315,040000,1326.66,1327.81,1325.71,1326.20,6274
20180315,080000,1326.20,1326.31,1322.24,1323.19,10665
20180315,120000,1323.19,1323.79,1317.22,1318.80,16178
20180315,160000,1318.80,1319.43,1315.50,1319.09,20562
20180315,200000,1319.07,1319.24,1314.85,1315.93,8083
20180316,000000,1316.12,1316.71,1313.65,1315.59,9030
